STOP_ID,STOP_NAME,MODE,LONGITUDE,LATITUDE
28532,Deer Park Station/Mt Derrimut Rd ,METRO BUS,144.772178,-37.777779
28533,Deer Park Station/Mt Derrimut Rd ,METRO BUS,144.772392,-37.777829
28537,Tarneit Station,METRO BUS,144.694971,-37.832669
2854,Blackmore St/Police Rd,METRO BUS,145.201888,-37.938309
28540,Tarneit Station,METRO BUS,144.694718,-37.832412
28541,Tarneit Station,METRO BUS,144.694967,-37.832452
28542,Tarneit Station,METRO BUS,144.695216,-37.832484
28543,Tarneit Station,METRO BUS,144.695465,-37.832507
28545,Rosser Bvd/Surf Coast Hwy ,METRO BUS,144.318693,-38.315334
28546,Church St/Torquay Rd,METRO BUS,144.341725,-38.198122
28547,Horseshoe Bend Rd/Burvilles Rd ,METRO BUS,144.353670,-38.232081
28548,Burvilles Rd/Horseshoe Bend Rd ,METRO BUS,144.354385,-38.231584
28549,Verona Gr/Horseshoe Bend Rd ,METRO BUS,144.355101,-38.227924
2855,Blaxland Dr/Police Rd,METRO BUS,145.204284,-37.938517
28550,Verona Gr/Horseshoe Bend Rd ,METRO BUS,144.355329,-38.227595
28551,Dalmore Pl/Horseshoe Bend Rd ,METRO BUS,144.355840,-38.224210
28552,Dalmore Pl/Horseshoe Bend Rd ,METRO BUS,144.356001,-38.224205
28553,Nairn Dr/Boundary Rd ,METRO BUS,144.353234,-38.221448
28554,Nairn Dr/Boundary Rd ,METRO BUS,144.353046,-38.221264
28555,Walter St/Horseshoe Bend Rd ,METRO BUS,144.357128,-38.216733
28556,Walter St/Horseshoe Bend Rd ,METRO BUS,144.357359,-38.216973
28557,Horseshoe Bend Rd/Precinct Rd ,METRO BUS,144.360293,-38.213516
28558,Trent Cres/Precinct Rd ,METRO BUS,144.364501,-38.214016
28559,Carlton Ave/Precinct Rd ,METRO BUS,144.363404,-38.214036
2856,Fillmore Rd/Gladstone Rd,METRO BUS,145.210312,-37.941439
28560,Rogers Ct/Precinct Rd ,METRO BUS,144.367793,-38.214567
28561,Batten Rd/Eagle Bay Rd ,METRO BUS,144.365730,-38.229947
28562,Stephenson Dr/Batten Rd ,METRO BUS,144.363949,-38.232132
28563,Chelsea Dr/Central Bvd ,METRO BUS,144.367278,-38.232964
28564,Worn Rd/Horseshoe Bend Rd ,METRO BUS,144.357943,-38.214094
28565,Surf Coast Hwy/Burvilles Rd ,METRO BUS,144.336885,-38.229719
28566,Ashbury Bvd/Burvilles Rd ,METRO BUS,144.350574,-38.231480
28567,Ashbury Bvd/Burvilles Rd ,METRO BUS,144.349533,-38.231519
2857,Murray Rd/Gladstone Rd,METRO BUS,145.209752,-37.944332
28576,Scorpio St/S Beach Rd ,METRO BUS,144.325727,-38.300988
28577,Scorpio St/S Beach Rd ,METRO BUS,144.325518,-38.301064
28578,Fieldwren Cres/S Beach Rd ,METRO BUS,144.333947,-38.301959
28579,Fieldwren Cres/S Beach Rd ,METRO BUS,144.333191,-38.301996
2858,Park Rd/Gladstone Rd,METRO BUS,145.208568,-37.950460
28582,Pintail Dr/Horseshoe Bend Rd ,METRO BUS,144.340766,-38.303709
28583,Pintail Dr/Horseshoe Bend Rd ,METRO BUS,144.340447,-38.303990
28584,Aerial Dr/Horseshoe Bend Rd ,METRO BUS,144.339863,-38.308383
28585,Aerial Dr/Horseshoe Bend Rd ,METRO BUS,144.339643,-38.308152
28586,The Esplanade/Horseshoe Bend Rd,METRO BUS,144.337759,-38.318408
2859,Gladstone Rd/Brady Rd,METRO BUS,145.208937,-37.953548
28594,Inshore Dr/Fischer St ,METRO BUS,144.329559,-38.313707
28595,Inshore Dr/Fischer St ,METRO BUS,144.329413,-38.313659
28596,Park Lane/Bell St,METRO BUS,144.323481,-38.338121
28597,Letham Lane/Beach Rd ,METRO BUS,144.316984,-38.325998
28598,Letham Lane/Beach Rd ,METRO BUS,144.316214,-38.325783
2860,Exner Dr/Brady Rd,METRO BUS,145.214066,-37.954158
28604,Grossmans Rd/Eton Rd ,METRO BUS,144.311819,-38.321546
28605,Cranberry Way/Grossmans Rd ,METRO BUS,144.313281,-38.321589
28606,Surf Coast Hwy/Grossmans Rd ,METRO BUS,144.317125,-38.322172
28607,Surf Coast Hwy/Grossmans Rd ,METRO BUS,144.317302,-38.322041
2861,Brott Ct/Loch Rd,METRO BUS,145.217538,-37.956040
28614,Felix Cres/Darian Rd ,METRO BUS,144.329209,-38.323566
28615,Fischer St/Darian Rd,METRO BUS,144.325023,-38.322939
28616,Fischer St/Darian Rd,METRO BUS,144.324961,-38.323063
28617,Surf Beach Dr/Bell St ,METRO BUS,144.318319,-38.337868
28619,Bayview Tce/Darian Rd ,METRO BUS,144.329169,-38.323421
2862,Fletcher Rd/Loch Rd,METRO BUS,145.221081,-37.957779
2863,Thredbo Ct/Loch Rd,METRO BUS,145.222716,-37.959380
28643,Harry Vallence Dr/Griffith St ,METRO BUS,144.416081,-37.688216
28644,Essence Bvd/Griffith St ,METRO BUS,144.416453,-37.687954
28645,McCormacks Rd/O'Leary Way ,METRO BUS,144.412995,-37.688266
28646,Gladman Rd/Stonehill Dr ,METRO BUS,144.411097,-37.686755
28647,Davison Ct/Darcy St ,METRO BUS,144.414848,-37.692695
28648,Phillips Rd/Stonehill Dr ,METRO BUS,144.407665,-37.687302
28649,Stonehill Dr/Hollyhoke Dr ,METRO BUS,144.403442,-37.687443
2865,Wooranna Park Primary School/Carlton Rd,METRO BUS,145.216112,-37.960416
28650,McCormacks Rd/Hollyhoke Dr ,METRO BUS,144.402884,-37.691071
28651,Cosgrove Dr/McCormacks Rd ,METRO BUS,144.407070,-37.690379
28652,Gladman Rd/McCormacks Rd ,METRO BUS,144.410846,-37.689399
28653,Nathan Dr/Davies St ,METRO BUS,144.432500,-37.659929
28654,Taylor Dr/Davies St ,METRO BUS,144.432633,-37.660013
28655,Davies St/Grey St ,METRO BUS,144.433460,-37.658058
28656,Davies St/Grey St ,METRO BUS,144.433362,-37.658272
28657,Grey St/Nelson St ,METRO BUS,144.436992,-37.658197
28658,Grey St/Nelson St ,METRO BUS,144.437168,-37.658327
2866,Downard Cres/Devira St,METRO BUS,145.215364,-37.961666
28665,Marshall Station/Marshalltown Rd ,METRO BUS,144.355755,-38.197871
28666,Marshall Station/Marshalltown Rd ,METRO BUS,144.355589,-38.198038
28667,Marshall Station/Marshalltown Rd ,METRO BUS,144.355422,-38.198233
28668,Marshall Station/Marshalltown Rd ,METRO BUS,144.355257,-38.198391
2867,Boyd St/Scullin St,METRO BUS,145.213771,-37.964481
28670,Melbourne University/Grattan St,METRO BUS,144.961898,-37.800122
28671,Melbourne University/Grattan St,METRO BUS,144.962985,-37.800240
28672,Melbourne University/Grattan St,METRO BUS,144.962226,-37.800164
28673,Melbourne University/Grattan St,METRO BUS,144.960072,-37.800045
28674,Melbourne University/Grattan St,METRO BUS,144.960400,-37.800078
28675,Melbourne University/Grattan St,METRO BUS,144.960706,-37.800110
28676,Royal Melbourne Hospital/Grattan St ,METRO BUS,144.956425,-37.799649
28677,Merinda Park Station/Merinda Park Bvd ,METRO BUS,145.262907,-38.079478
28678,Merinda Park Station/Merinda Park Bvd ,METRO BUS,145.262752,-38.079278
28679,Merinda Park Station/Merinda Park Bvd ,METRO BUS,145.262609,-38.079086
2868,Philip St/Boyd St,METRO BUS,145.216024,-37.964993
28680,Arden Station/Laurens St,METRO BUS,144.941711,-37.801519
28681,Arden Station/Laurens St,METRO BUS,144.941877,-37.801288
28683,Anzac Station/St Kilda Rd ,METRO BUS,144.973144,-37.833254
28684,Anzac Station/St Kilda Rd ,METRO BUS,144.972657,-37.833606
28685,Anzac Station/Domain Rd ,METRO BUS,144.973642,-37.832929
28686,Anzac Station/Domain Rd ,METRO BUS,144.974114,-37.833109
28688,Arthur St/St Kilda Rd,METRO BUS,144.976557,-37.839351
2869,Avril St/Boyd St,METRO BUS,145.217567,-37.967071
28690,Slater St/St Kilda Rd,METRO BUS,144.976607,-37.838766
28693,Royal Botanical Gardens/Domain Rd ,METRO BUS,144.982779,-37.834104
28694,Royal Botanical Gardens/Domain Rd ,METRO BUS,144.980885,-37.833982
28695,Fawkner Park/Commercial Rd ,METRO BUS,144.983564,-37.845356
28696,Burnley Station/Burnley St ,METRO BUS,145.007177,-37.828086
28699,Chastleton Ave/Grange Rd ,METRO BUS,145.011813,-37.834869
2870,Nicole Ave/Boyd St,METRO BUS,145.217367,-37.969204
28703,Toorak Rd/Williams Rd ,METRO BUS,145.004550,-37.840847
28704,Toorak Rd/Williams Rd ,METRO BUS,145.004677,-37.841173
28707,Hawksburn Station/Williams Rd ,METRO BUS,145.003764,-37.844690
28708,Hawksburn Station/Williams Rd ,METRO BUS,145.004046,-37.844380
2871,Oasis Pool/Cleeland St,METRO BUS,145.217243,-37.971040
28712,Elsternwick Station/Glen Huntly Rd ,METRO BUS,144.999289,-37.884113
28713,Rusden St/Nepean Hwy Service Rd ,METRO BUS,144.999088,-37.885660
28714,Croydon Station/Railway Ave ,METRO BUS,145.281013,-37.795182
28715,Croydon Station/Railway Ave ,METRO BUS,145.280851,-37.795278
28716,Croydon Station/Railway Ave ,METRO BUS,145.280563,-37.795473
28717,Croydon Station/Railway Ave ,METRO BUS,145.280104,-37.795664
28718,Croydon Station/Railway Ave ,METRO BUS,145.279815,-37.795903
28719,Croydon Station/Railway Ave ,METRO BUS,145.279608,-37.796017
2872,Chisholm Institute/Cleeland St,METRO BUS,145.216620,-37.974221
28720,Croydon Station/Railway Ave ,METRO BUS,145.279447,-37.796087
28723,Croydon Station/Railway Ave ,METRO BUS,145.280754,-37.795556
28724,Croydon Station/Railway Ave ,METRO BUS,145.280558,-37.795662
28725,Croydon Station/Railway Ave ,METRO BUS,145.280167,-37.795890
28726,Croydon Station/Railway Ave ,METRO BUS,145.279891,-37.796039
28727,Croydon Station/Railway Ave ,METRO BUS,145.279707,-37.796145
2873,Dandenong Hospital/Cleeland St,METRO BUS,145.215995,-37.977483
2874,Ann St/Cleeland St,METRO BUS,145.215664,-37.979370
2875,Herbert St/Cleeland St,METRO BUS,145.215246,-37.981581
2876,Dandenong Market/Cleeland St,METRO BUS,145.214725,-37.984303
2877,Neil St/Kars St,METRO BUS,145.116055,-38.159292
2879,Lower Dandenong Rd/Howard Rd,METRO BUS,145.120346,-37.987420
28798,Pakenham Station/Railway Ave ,METRO BUS,145.486013,-38.080105
28799,Pakenham Station/Railway Ave ,METRO BUS,145.485809,-38.080084
2880,Plaza Cres/Howard Rd,METRO BUS,145.121078,-37.983727
28801,Pakenham Station/Railway Ave ,METRO BUS,145.485874,-38.080211
28802,Pakenham Station/Railway Ave ,METRO BUS,145.485693,-38.080182
28803,Pakenham Station/Railway Ave ,METRO BUS,145.485534,-38.080143
28804,Evans Rd/Cranbourne-Frankston Rd ,METRO BUS,145.253429,-38.109365
28805,Hall Rd/Cranbourne-Frankston Rd ,METRO BUS,145.252674,-38.110381
28806,Cranbourne-Frankston Rd/Hall Rd ,METRO BUS,145.251713,-38.109547
28807,Wilson Rd/Exford Rd,METRO BUS,144.573905,-37.709630
28808,Wilson Rd/Exford Rd,METRO BUS,144.573704,-37.709553
2881,Timms Cres/Howard Rd,METRO BUS,145.121575,-37.981203
28811,Turf Club Bvd/Exford Rd ,METRO BUS,144.572491,-37.717152
28812,Turf Club Bvd/Exford Rd ,METRO BUS,144.572303,-37.717022
28813,Elpis Rd/Exford Rd ,METRO BUS,144.572774,-37.722754
28814,Kingdom Bvd/Exford Rd ,METRO BUS,144.572861,-37.723900
28815,Castletown Bvd/Exford Rd ,METRO BUS,144.575998,-37.731020
28816,Castletown Bvd/Exford Rd ,METRO BUS,144.575330,-37.730286
28817,Riversdale Bvd/Exford Rd ,METRO BUS,144.576362,-37.737255
28818,Riversdale Bvd/Exford Rd ,METRO BUS,144.576565,-37.737304
2882,Earlwood St/Howard Rd,METRO BUS,145.122010,-37.978903
28821,Wandin Way/St Arnoud Rd ,METRO BUS,144.547872,-37.780153
28822,Wandin Way/St Arnoud Rd ,METRO BUS,144.547656,-37.780167
28823,Cobram Dr/St Arnoud Rd ,METRO BUS,144.548543,-37.784240
28824,Cobram Dr/St Arnoud Rd ,METRO BUS,144.548431,-37.784202
28827,St Arnaud Rd/Eynesbury Rd ,METRO BUS,144.549614,-37.790327
28828,St Arnoud Rd/Eynesbury Rd ,METRO BUS,144.549277,-37.790221
28829,Bridgewater Ave/Eynesbury Rd ,METRO BUS,144.552184,-37.792624
2883,Centre Dandenong Rd/Howard Rd,METRO BUS,145.122478,-37.976603
28830,Bridgewater Ave/Eynesbury Rd ,METRO BUS,144.551888,-37.792636
28833,Woodend Ave/Eynesbury Rd ,METRO BUS,144.559066,-37.792578
28834,Woodend Ave/Eynesbury Rd ,METRO BUS,144.559095,-37.792407
28839,Walhalla Dr/Eynesbury Rd ,METRO BUS,144.567679,-37.791386
2884,Howard Rd/Centre Dandenong Rd,METRO BUS,145.122955,-37.976206
28840,Walhalla Dr/Eynesbury Rd ,METRO BUS,144.567338,-37.791055
28841,Toorongo Rd/Walhalla Dr ,METRO BUS,144.571024,-37.790131
2885,Sharrock Dr/Centre Dandenong Rd,METRO BUS,145.126123,-37.979212
28850,McCormicks Rd/Hall Rd,METRO BUS,145.197789,-38.102550
28851,Taylors Rd/Hall Rd ,METRO BUS,145.216180,-38.105083
28852,Taylors Rd/Hall Rd ,METRO BUS,145.216255,-38.104796
2886,Shelford Gr/Centre Dandenong Rd,METRO BUS,145.128388,-37.981041
28862,Greensborough Station/Para Rd,METRO BUS,145.106787,-37.703408
28863,Greensborough Station/Para Rd,METRO BUS,145.106706,-37.703470
28864,Greensborough Station/Para Rd,METRO BUS,145.106625,-37.703513
28865,Greensborough Station/Para Rd,METRO BUS,145.106533,-37.703557
28866,Greensborough Station/Para Rd,METRO BUS,145.106464,-37.703610
2887,Marjorie Ave/Centre Dandenong Rd,METRO BUS,145.130798,-37.982531
28870,Willaroy Bvd/Donnybrook Rd ,METRO BUS,144.977886,-37.543376
28871,Brown Cres/Patterson Dr ,METRO BUS,144.992105,-37.539897
28872,Eucalyptus Pde/Hayes Hill Bvd ,METRO BUS,144.993940,-37.537269
28873,Donnybrook Primary School/Hayes Hill Bvd ,METRO BUS,144.997122,-37.537648
28874,Bounty Rd/Patterson Dr ,METRO BUS,144.992167,-37.540502
28875,Ivory Rd/Hillview Dr ,METRO BUS,145.009265,-37.545333
2888,Dingley Village Shopping Centre/Centre Dandenong Rd,METRO BUS,145.132635,-37.983713
28882,Alexander Bvd/Burnbank Pde ,METRO BUS,145.386694,-38.103079
28883,Alexander Bvd/Burnbank Pde ,METRO BUS,145.386703,-38.103160
28884,Homely Ave/Burnbank Pde ,METRO BUS,145.394609,-38.103070
2889,Jannali Dr/Centre Dandenong Rd,METRO BUS,145.135091,-37.985203
2890,Emery Dr/Centre Dandenong Rd,METRO BUS,145.136672,-37.986156
2891,Golf Links Cres/Centre Dandenong Rd,METRO BUS,145.139588,-37.987924
2892,Keysborough Ave/Springvale Rd,METRO BUS,145.145220,-37.988563
28921,Kaduna Park Playground/Centenary Bvd ,METRO BUS,145.427057,-38.084927
28922,Trawalla St/Centenary Bvd,METRO BUS,145.430708,-38.084263
28923,Waikerie Prom/Centenary Bvd,METRO BUS,145.430670,-38.084434
28924,Bridge Rd/Cardinia Rd ,METRO BUS,145.434656,-38.075556
28925,Henry Rd/Cardinia Rd ,METRO BUS,145.435069,-38.075472
28926,Melaleuca Pl/The Pkwy ,METRO BUS,145.441214,-38.070083
28927,The Pkwy/Melaleuca Pl ,METRO BUS,145.441770,-38.069649
28928,Camdolle Cl/Darwin Way ,METRO BUS,145.441994,-38.067165
28929,Joseph Banks Dr/Darwin Way ,METRO BUS,145.442066,-38.067003
2893,Southpark Cl/Springvale Rd,METRO BUS,145.145546,-37.986441
28930,Botanic Dr/Darwin Way ,METRO BUS,145.443325,-38.064073
28931,Botanic Dr/Darwin Way ,METRO BUS,145.442894,-38.064518
28932,The Circuit Park/Eventide Rise ,METRO BUS,145.446448,-38.062979
28933,Beaconhills College - Pakenham Campus/Healesville-Koo Wee Rup Rd ,METRO BUS,145.469948,-38.063747
28934,Beaconhills College - Pakenham Campus/Healesville-Koo Wee Rup Rd ,METRO BUS,145.469859,-38.063638
28935,Andrew Ct/Eagle Dr ,METRO BUS,145.477939,-38.067014
28936,Deed Dr/Eagle Dr ,METRO BUS,145.477778,-38.067075
28937,ECG Secondary College - Pakenham Campus/The Avenue Ave ,METRO BUS,145.475386,-38.070279
2894,Coomoora Rd/Springvale Rd,METRO BUS,145.146541,-37.981302
28941,Berwick-Cranbourne Rd/Linsell Bvd ,METRO BUS,145.329538,-38.103884
28942,Berwick-Cranbourne Rd/Hardys Rd ,METRO BUS,145.331353,-38.103793
28943,Parkgate Dr/Hardys Rd ,METRO BUS,145.333351,-38.104182
28946,Welsummer Dr/Hardys Rd ,METRO BUS,145.336778,-38.104483
28947,Thoroughbred Dr/Hardys Rd ,METRO BUS,145.339093,-38.104984
28948,Thoroughbred Dr/Hardys Rd ,METRO BUS,145.340497,-38.104905
28949,Khan Bvd/Hardys Rd ,METRO BUS,145.344326,-38.105580
2895,Paterson Rd/Springvale Rd,METRO BUS,145.146884,-37.979433
28950,Khan Bvd/Hardys Rd ,METRO BUS,145.345492,-38.105453
28951,Tuckers Rd/Hardys Rd ,METRO BUS,145.348228,-38.106005
28952,Tuckers Rd/Hardys Rd ,METRO BUS,145.349838,-38.105928
28953,Shearwater Bvd/Hardys Rd ,METRO BUS,145.353497,-38.106511
28954,Zagros St/Hardys Rd ,METRO BUS,145.353808,-38.106399
28955,Burlina Bvd/Hardys Rd ,METRO BUS,145.358058,-38.107089
28956,Burlina Bvd/Hardys Rd ,METRO BUS,145.359405,-38.107009
28957,Bells Rd/Hardys Rd ,METRO BUS,145.364932,-38.107744
28958,Hardys Rd/Bells Rd ,METRO BUS,145.365343,-38.106722
28959,Clara Dr/Bells Rd ,METRO BUS,145.361410,-38.101017
2896,Harold Rd/Springvale Rd,METRO BUS,145.147661,-37.975723
28960,Bells Rd/Clara Dr ,METRO BUS,145.362010,-38.100160
28961,Shell Cl/Clara Dr ,METRO BUS,145.367378,-38.100856
28962,Chimay St/Clara Dr ,METRO BUS,145.366072,-38.100604
28963,Rhodes Way/Clara Dr ,METRO BUS,145.372007,-38.101398
28964,Yeungroon Bvd/Clara Dr ,METRO BUS,145.371566,-38.101239
28965,Smiths Lane/Clara Dr ,METRO BUS,145.376915,-38.102755
28966,Smiths Lane/Clara Dr ,METRO BUS,145.376951,-38.102674
28967,Manton Rd/Oconnor Ave ,METRO BUS,145.382760,-38.104584
28968,Corbett St/Oconnor Ave ,METRO BUS,145.381273,-38.104284
28969,Lacey Park/Burnbank Pde ,METRO BUS,145.389547,-38.102451
2897,Mackay St/Springvale Rd,METRO BUS,145.148440,-37.971878
28970,Lacey Park/Burnbank Pde ,METRO BUS,145.389971,-38.102376
28971,Fernisky Dr/Linsell Bvd ,METRO BUS,145.301299,-38.099469
28972,Broad Oak Dr/Linsell Bvd ,METRO BUS,145.301284,-38.099640
28975,Darling Ct/Menzies Dr,METRO BUS,144.728430,-37.567127
2898,Harold St/Manningham Rd,METRO BUS,145.102604,-37.772202
28991,Soldiers Way/Streeton Way ,METRO BUS,145.357089,-38.057159
28992,Soldiers Way/Streeton Way ,METRO BUS,145.357465,-38.057137
28993,O'Shea Rd/Soldiers Rd ,METRO BUS,145.357119,-38.060376
28994,O’Shea Rd/Soldiers Rd ,METRO BUS,145.357317,-38.060704
28995,Bells Rd/O'Shea Rd ,METRO BUS,145.364112,-38.063204
28996,Wordsworth Dr/O'Shea Rd ,METRO BUS,145.361569,-38.062745
28997,Carnival Bvd/Bells Rd ,METRO BUS,145.367118,-38.074079
28998,Carnival Bvd/Bells Rd ,METRO BUS,145.366450,-38.074934
28999,Grices Rd/Bells Rd ,METRO BUS,145.363469,-38.077200
290,Paxton Dr/Remington Dr,METRO BUS,145.179574,-37.887058
29000,Skylark Bvd/Soldiers Rd ,METRO BUS,145.362829,-38.082382
29001,Pound Rd/Bells Rd ,METRO BUS,145.361529,-38.086464
29002,Pound Rd/Bells Rd ,METRO BUS,145.361769,-38.087495
29003,Rivella Dr/Bells Rd ,METRO BUS,145.360951,-38.089403
29004,Rivella Dr/Bells Rd ,METRO BUS,145.361365,-38.089724
29005,Thompson Rd/Bells Rd ,METRO BUS,145.360435,-38.092063
29006,Thompson Rd/Bells Rd ,METRO BUS,145.360538,-38.093606
29007,Germain Bvd/Bells Rd ,METRO BUS,145.359902,-38.094985
29008,Germain Bvd/Bells Rd ,METRO BUS,145.360192,-38.096314
29009,Sofra Rd/Bells Rd ,METRO BUS,145.360487,-38.099949
29010,Bells Rd/Sofra Rd ,METRO BUS,145.360068,-38.100854
29011,Burlina Bvd/Sofra Rd ,METRO BUS,145.357493,-38.101223
29012,Burlina Bvd/Sofra Rd ,METRO BUS,145.356351,-38.101307
29013,Tuckers Rd/Sofra Rd ,METRO BUS,145.350677,-38.100560
29014,Azzam St/Tuckers Rd ,METRO BUS,145.348323,-38.109899
29015,Azzam St/Tuckers Rd ,METRO BUS,145.348056,-38.110103
29016,Heather Gr/Tuckers Rd,METRO BUS,145.347823,-38.112335
29017,Ramlegh Bvd/Tuckers Rd ,METRO BUS,145.346777,-38.116727
29018,Ramlegh Bvd/Tuckers Rd ,METRO BUS,145.346996,-38.116658
29019,Patterson Rd/Tuckers Rd ,METRO BUS,145.346022,-38.120366
2902,Bulleen Heights School/Manningham Rd,METRO BUS,145.105093,-37.772548
29020,Patterson Rd/Tuckers Rd ,METRO BUS,145.346073,-38.121673
29021,Creekside St/Tuckers Rd ,METRO BUS,145.344863,-38.126216
29022,Tuckers Rd/Creekside St ,METRO BUS,145.344237,-38.126667
29023,Wynnstay St/Creekside St ,METRO BUS,145.340167,-38.125537
29024,Woodfield Ave/Creekside St ,METRO BUS,145.339939,-38.125552
29025,Hartleigh St/Waterman Dr ,METRO BUS,145.335666,-38.124815
29026,Hartleigh St/Creekside St ,METRO BUS,145.336255,-38.125004
29027,Eliston District Park Playground/Waterman Dr ,METRO BUS,145.332238,-38.123532
29028,Soldiers Rd/O'Shea Rd ,METRO BUS,145.361266,-38.063003
29031,Somerton Rd/Mickleham Rd,METRO BUS,144.881534,-37.635663
29032,Somerton Rd/Mickleham Rd,METRO BUS,144.881347,-37.633857
29033,Lemonwood Dr/Mickleham Rd ,METRO BUS,144.882122,-37.629734
29034,Lemonwood Dr/Mickleham Rd ,METRO BUS,144.882610,-37.629284
29037,Highlander Dr/Craigieburn Rd ,METRO BUS,144.893098,-37.591729
29038,Whitfield Cres/Highlander Dr ,METRO BUS,144.894574,-37.591188
29039,Streamside Dr/Highlander Dr ,METRO BUS,144.895327,-37.588182
29040,Streamside Dr/Highlander Dr ,METRO BUS,144.895243,-37.588758
29041,Marathon Bvd/Highlander Dr,METRO BUS,144.897123,-37.583519
29042,Marathon Bvd/Highlander Dr,METRO BUS,144.897296,-37.583811
29043,Lemonwood Dr/Blossom Dr ,METRO BUS,144.878676,-37.628168
29044,Greenvale West Community Centre/Blossom Dr ,METRO BUS,144.878495,-37.623775
29047,Luster Cct/Horizon Bvd ,METRO BUS,144.887699,-37.618029
29048,Luster Cct/Horizon Bypa ,METRO BUS,144.887784,-37.618238
29049,Altitude St/Destination Dr ,METRO BUS,144.886874,-37.614364
2905,Gunyah Rd/Springfield Rd,METRO BUS,145.164784,-37.811740
29051,Clyde Rd/Kangan Dr ,METRO BUS,145.344035,-38.041123
29052,Clyde Rd/Kangan Dr ,METRO BUS,145.344175,-38.040963
29053,Monash Health Casey Hospital/Kangan Dr ,METRO BUS,145.345454,-38.044901
29054,Monash Health Casey Hospital/Kangan Dr ,METRO BUS,145.345726,-38.044959
29055,Woodlands Park/Kangan Dr ,METRO BUS,145.350223,-38.048213
29056,Woodlands Park/Kangan Dr ,METRO BUS,145.350420,-38.048062
29057,Beaconhills College - Berwick/Kangan Dr ,METRO BUS,145.356051,-38.050043
29058,Beaconhills College - Berwick/Kangan Dr ,METRO BUS,145.357050,-38.050237
29059,Panorama Ave/Princes Hwy ,METRO BUS,145.388133,-38.056255
29060,Whiteside Rd/Princes Hwy ,METRO BUS,145.385609,-38.055436
29061,Banyalla Dr/Rix Rd ,METRO BUS,145.397563,-38.067532
29062,Banyalla Dr/Rix Rd ,METRO BUS,145.397749,-38.067372
29063,Officers Rd/Rix Rd ,METRO BUS,145.406772,-38.069171
29064,Officers Rd/Bridge Rd ,METRO BUS,145.408492,-38.069257
29065,Officer Secondary College/Bridge Rd ,METRO BUS,145.413289,-38.069863
29066,Officer Secondary College/Bridge Rd ,METRO BUS,145.413567,-38.069695
29067,Bronte Bvd/Bridge Rd ,METRO BUS,145.425897,-38.073610
29068,Saffron Ave/Bridge Rd ,METRO BUS,145.426150,-38.073496
29069,Cardinia Rd/Bridge Rd ,METRO BUS,145.434298,-38.074723
2907,Springvale Railway Station/Lightwood Rd,METRO BUS,145.153396,-37.949922
29070,Cardinia Rd/Henry Rd ,METRO BUS,145.436143,-38.074792
